zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
57439;Schemperstraße;3;27;8;20;Attendorn;08.1;;;149
57439;Schillerstraße;1;9;2;16;Neu-Listernohl;12.1;;;149
57439;Schladeweg;1;7;2;2;Helden;19.1;;;149
57439;Schlegge;1;11;4;10;Windhausen;14.1;;;149
57439;Schmiedestraße;3;45;8;46;Attendorn;11.1;;;149
57439;Schmittenwiese;1;21;2;18;Helden;19.1;;;149
57439;Schneiderstraße;7;9;2;8;Attendorn;11.1;;;149
57439;Schnellenberg;1;1;;;Schnellenberg;02.1;;;149
57439;Schnellenberger Weg;;;10;38;Attendorn;02.1;;;149
57439;Schrödershof;1;3;;;St. Claas;18.1;;;149
57439;Schubertstraße;1;9;2;12;Ennest;16.1;;;149
57439;Schuhmacherstraße;1;5;4;20;Attendorn;11.1;;;149
57439;Schulstraße;1;33;4;16;Helden;19.1;;;149
57439;Schulweg;;;2;2;Neu-Listernohl;12.1;;;149
57439;Schwarze Aue;3;9;2;12;Petersburg;13.1;;;149
57439;Schwedengraben;1;11;2;12;Attendorn;02.1;;;149
57439;Schweriner Straße;;;20;20;Attendorn;11.1;;;149
57439;Schüldernhof;3;3;2;8;Attendorn;01.1;;;149
57439;Schützenstraße;1;17;2;12;Neu-Listernohl;12.1;;;149
57439;Sebastianstraße;1;17;6;28;Helden;19.1;;;149
57439;Seenstraße;1;1;2;8;Listerscheid;13.1;;;149
57439;Seenstraße;15;73;14;64;Wamge;13.1;;;149
57439;Seenstraße;;;90;90;Eichen;12.1;;;149
57439;Siemensstraße;;;10;10;Ennest;17.1;;;149
57439;Silbecker Straße;3;9;2;2;Röllecken;10.1;;;149
57439;Silbecker Straße;;;28;46;Silbecke;18.1;;;149
57439;Soester Straße;1;27;2;28;Attendorn;09.1;;;149
57439;Sommerhan;19;19;;;Beukenbeul;13.1;;;149
57439;Sonnenhang;5;5;4;16;Lichtringhausen;15.1;;;149
57439;Sonnenhof;1;15;2;14;Ennest;17.1;;;149
57439;Sonnenweg;1;1;2;16;Papiermühle;13.1;;;149
57439;Spechtstraße;1;3;2;4;Neu-Listernohl;12.1;;;149
57439;Sportplatz;1;19;4;10;Holzweg;16.1;;;149
57439;St.-Josef-Straße;1;1;;;Attendorn;08.1;;;149
57439;St.-Ursula-Straße;1;23;2;32;Attendorn;01.1;;;149
57439;Starenweg;1;3;2;2;Neu-Listernohl;12.1;;;149
57439;Steinertstraße;15;15;2;20;Ennest;17.1;;;149
57439;Steinkuhle;3;33;;;Wörmge;12.1;;;149
57439;Steinstraße;5;7;2;16;Mecklinghausen;04.1;;;149
57439;Stettiner Straße;1;37;2;58;Attendorn;09.1;;;149
57439;Südwall;61;83;62;82;Attendorn;01.1;;;149
57439;Talblick;1;11;2;22;Wamge;13.1;;;149
57439;Talstraße;11;51;12;28;Mecklinghausen;04.1;;;149
57439;Tecklinghauser Weg;5;11;20;20;Rieflinghausen;04.1;;;149
57439;Tieenbrink;1;11;2;14;Petersburg;13.1;;;149
57439;Torenkasten;1;5;6;6;Attendorn;01.1;;;149
57439;Truchseßgasse;;;2;12;Attendorn;01.1;;;149
57439;Uelhof;1;3;2;4;Uelhof;12.1;;;149
57439;Uelhoffs Wiese;1;21;2;20;Attendorn;06.1;;;149
57439;Unter den Eichen;1;15;2;14;Neu-Listernohl;12.1;;;149
57439;Unterbremge;1;1;;;Bremge b. Ennest;16.1;;;149
57439;Unterdorf;9;17;4;16;Bürberg;12.1;;;149
57439;Unterer Weg;1;15;4;20;Windhausen;14.1;;;149
57439;Unterm Hunnebrink;1;3;6;6;Neuenhof;15.1;;;149
57439;Varenkopf;5;7;;;Windhausen;14.1;;;149
57439;Vergessene Straße;3;7;4;26;Attendorn;01.1;;;149
57439;Vogelsang;1;15;2;14;Attendorn;02.1;;;149
